AERONET_Site,DateTime,Day_of_Year,Day_of_Year(Fraction),AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_675nm,AOD_500nm,AOD_440nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),Triplet_Variability_1640,Triplet_Variability_1020,Triplet_Variability_870,Triplet_Variability_675,Triplet_Variability_500,Triplet_Variability_440,Triplet_Variability_380,Triplet_Variability_340,Triplet_Variability_Precipitable_Water(cm),440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Solar_Zenith_Angle(Degrees),Optical_Air_Mass,Sensor_Temperature(Degrees_C),Ozone(Dobson),NO2(Dobson),Last_Date_Processed,Number_of_Wavelengths,Exact_Wavelengths_of_AOD(um)_1640nm,Exact_Wavelengths_of_AOD(um)_1020nm,Exact_Wavelengths_of_AOD(um)_870nm,Exact_Wavelengths_of_AOD(um)_675nm,Exact_Wavelengths_of_AOD(um)_500nm,Exact_Wavelengths_of_AOD(um)_440nm,Exact_Wavelengths_of_AOD(um)_380nm,Exact_Wavelengths_of_AOD(um)_340nm,Exact_Wavelengths_of_PW(um)_935nm
SERC,2021-04-06 17:39:28,96,96.735741,0.046701,0.073106,0.089649,0.12175,0.18731,0.226737,0.290105,0.297638,1.495969,0.001179,0.004979,0.000634,0.002154,0.004423,0.006524,0.004169,0.005478,0.019671,1.373137,1.60099,1.463408,1.336754,1.080348,lev15,724,SERC,38.888901,-76.555795,36.5,32.896585,1.190158,19.5,352.42112,0.428397,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 17:44:28,96,96.739213,0.048962,0.077728,0.095075,0.130342,0.200569,0.242939,0.30935,0.319934,1.523547,0.00133,0.00298,0.001578,0.002365,0.00404,0.008106,0.003752,0.005469,0.021212,1.386753,1.585273,1.465151,1.353717,1.090413,lev15,724,SERC,38.888901,-76.555795,36.5,33.153082,1.193618,19.5,352.422293,0.428393,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 17:49:28,96,96.742685,0.047693,0.074903,0.091649,0.123978,0.189608,0.230207,0.293927,0.302526,1.507073,0.000948,0.002647,0.001793,0.001206,0.003611,0.00725,0.004051,0.005729,0.024037,1.360789,1.603747,1.454125,1.318831,1.083637,lev15,724,SERC,38.888901,-76.555795,36.5,33.445617,1.197619,19.4,352.423466,0.428388,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 17:54:28,96,96.746157,0.048062,0.075472,0.092624,0.125833,0.192909,0.234775,0.299503,0.309191,1.510629,0.000153,0.002004,0.002099,0.00259,0.001824,0.011595,0.003763,0.001814,0.034469,1.37333,1.609029,1.464856,1.330805,1.091171,lev15,724,SERC,38.888901,-76.555795,36.5,33.773228,1.202169,19.4,352.42464,0.428384,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 17:59:28,96,96.74963,0.047662,0.075271,0.092599,0.125816,0.194651,0.236725,0.301206,0.311834,1.516748,0.000797,0.004338,0.001093,0.001718,0.004019,0.005782,0.006563,0.011032,0.018591,1.38871,1.596749,1.486644,1.347954,1.091117,lev15,724,SERC,38.888901,-76.555795,36.5,34.134877,1.207277,19.5,352.425813,0.428379,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 18:04:28,96,96.753102,0.04815,0.075618,0.093127,0.127139,0.195817,0.237751,0.303767,0.315275,1.513963,0.000935,0.00394,0.000269,0.002389,0.006473,0.005002,0.009514,0.011444,0.013368,1.385387,1.606398,1.472067,1.348024,1.116864,lev15,724,SERC,38.888901,-76.555795,36.5,34.529465,1.212956,19.6,352.426986,0.428375,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 18:09:28,96,96.756574,0.048368,0.076015,0.094074,0.12874,0.199561,0.242645,0.309003,0.320732,1.515637,0.000732,0.001802,0.000316,0.001131,0.000467,0.010947,0.00228,0.003578,0.026746,1.401422,1.599197,1.491145,1.364156,1.103974,lev15,724,SERC,38.888901,-76.555795,36.5,34.955843,1.219217,19.7,352.428159,0.428371,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 18:24:28,96,96.766991,0.04679,0.073976,0.090579,0.123357,0.191696,0.232466,0.29804,0.30969,1.490792,0.00113,0.002861,0.001499,0.001973,0.003972,0.009993,0.006817,0.007577,0.036694,1.396424,1.614995,1.492392,1.360257,1.134888,lev15,724,SERC,38.888901,-76.555795,36.5,36.413775,1.24165,19.9,352.431679,0.428358,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 18:29:28,96,96.770463,0.047049,0.074132,0.090298,0.123965,0.19025,0.232395,0.296214,0.307643,1.463438,0.000178,0.002634,0.001781,0.001149,0.002338,0.008312,0.000511,0.00209,0.030054,1.393242,1.618944,1.474724,1.351223,1.109742,lev15,724,SERC,38.888901,-76.555795,36.5,36.955298,1.250402,20.1,352.432852,0.428353,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 18:34:28,96,96.773935,0.046025,0.071855,0.088321,0.119584,0.184154,0.224455,0.287425,0.297864,1.447962,0.000115,0.002321,0.001336,0.000612,0.003053,0.008001,0.004704,0.006109,0.008982,1.378359,1.62852,1.479147,1.333205,1.120352,lev15,724,SERC,38.888901,-76.555795,36.5,37.522568,1.259824,20.0,352.434025,0.428349,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 18:39:28,96,96.777407,0.047175,0.073692,0.09023,0.12303,0.189563,0.231101,0.295396,0.307157,1.459247,0.000704,0.002062,0.001857,0.002061,0.001521,0.011294,0.003843,0.005687,0.033199,1.388919,1.622514,1.480969,1.346559,1.12535,lev15,724,SERC,38.888901,-76.555795,36.5,38.114387,1.269939,20.0,352.435199,0.428345,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 18:44:28,96,96.78088,0.051054,0.077007,0.092984,0.123929,0.188056,0.229161,0.292759,0.303976,1.444908,0.013144,0.012193,0.011265,0.006658,0.001803,0.009741,0.000985,0.000404,0.017652,1.331321,1.618904,1.441354,1.278195,1.117916,lev15,724,SERC,38.888901,-76.555795,36.5,38.729577,1.280773,20.0,352.436372,0.42834,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 19:28:58,96,96.811782,0.048794,0.077476,0.092008,0.125085,0.192687,0.234429,0.299572,0.31549,1.482508,0.001259,0.002478,0.002639,0.002424,0.004833,0.007841,0.007777,0.010661,0.011515,1.382347,1.614264,1.476444,1.340968,1.170797,lev15,724,SERC,38.888901,-76.555795,36.5,45.061712,1.414112,20.7,352.446813,0.428301,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 19:34:28,96,96.815602,0.048859,0.076226,0.092012,0.125368,0.192815,0.233632,0.297633,0.313772,1.477274,0.000912,0.002757,0.001033,0.002234,0.003854,0.006474,0.005123,0.006777,0.020357,1.378025,1.58826,1.464521,1.34191,1.162197,lev15,724,SERC,38.888901,-76.555795,36.5,45.93187,1.436062,20.4,352.448104,0.428297,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 19:39:28,96,96.819074,0.048095,0.075151,0.090963,0.12312,0.189458,0.229455,0.291151,0.306559,1.466771,0.000489,0.001043,0.001396,0.001349,0.000998,0.00723,0.001341,0.002407,0.019986,1.369587,1.571664,1.464953,1.331225,1.141759,lev15,724,SERC,38.888901,-76.555795,36.5,46.736383,1.457271,20.5,352.449277,0.428292,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 19:44:27,96,96.822535,0.050246,0.078152,0.095719,0.130945,0.202999,0.248815,0.311938,0.330684,1.498201,0.001791,0.004864,0.003042,0.005661,0.01115,0.005748,0.010834,0.011011,0.024233,1.409972,1.569084,1.506919,1.363719,1.118348,lev15,724,SERC,38.888901,-76.555795,36.5,47.550222,1.479672,20.6,352.450446,0.428288,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 19:49:27,96,96.826007,0.05516,0.088917,0.106262,0.147435,0.229371,0.278775,0.351839,0.378098,1.500161,0.002201,0.005213,0.00709,0.008409,0.010759,0.017359,0.006131,0.014918,0.032412,1.425671,1.564079,1.499558,1.395097,1.194807,lev15,724,SERC,38.888901,-76.555795,36.5,48.378143,1.503492,20.6,352.45162,0.428283,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 19:54:27,96,96.829479,0.05423,0.087965,0.103867,0.142428,0.220736,0.26812,0.337646,0.361222,1.507295,0.003174,0.011392,0.008033,0.009176,0.010601,0.022142,0.01233,0.013374,0.030019,1.402651,1.553712,1.488706,1.367334,1.169593,lev15,724,SERC,38.888901,-76.555795,36.5,49.216786,1.528742,20.6,352.452793,0.428279,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 19:59:27,96,96.832951,0.056237,0.088656,0.107938,0.150168,0.230679,0.281714,0.349957,0.374757,1.525019,0.00189,0.003645,0.005449,0.008674,0.005394,0.019151,0.003789,0.0051,0.019833,1.412372,1.521786,1.476644,1.376378,1.118515,lev15,724,SERC,38.888901,-76.555795,36.5,50.06553,1.555517,20.5,352.453966,0.428275,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 20:04:27,96,96.836424,0.053003,0.082109,0.099925,0.136417,0.212046,0.257072,0.325106,0.347632,1.527638,0.001828,0.004365,0.002886,0.004047,0.006222,0.000592,0.007547,0.007146,0.008836,1.399822,1.562754,1.492503,1.365029,1.184704,lev15,724,SERC,38.888901,-76.555795,36.5,50.923783,1.583918,20.5,352.455139,0.42827,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 20:09:27,96,96.839896,0.054026,0.083174,0.100105,0.13714,0.211869,0.256361,0.328254,0.35431,1.518937,0.00099,0.003924,0.002789,0.006278,0.011461,0.00659,0.0165,0.017899,0.009717,1.39161,1.602336,1.47322,1.359815,1.268672,lev15,724,SERC,38.888901,-76.555795,36.5,51.790983,1.614058,20.6,352.456312,0.428266,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 20:18:51,96,96.846424,0.054138,0.083906,0.101448,0.138823,0.215516,0.262535,0.328421,0.354054,1.499633,0.000248,0.00194,0.002409,0.005366,0.013867,0.020676,0.027734,0.03052,0.056352,1.406052,1.539048,1.498604,1.366847,1.170929,lev15,724,SERC,38.888901,-76.555795,36.5,53.443699,1.675877,20.8,352.458518,0.428258,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 20:28:33,96,96.85316,0.05173,0.078472,0.094708,0.12801,0.194666,0.239794,0.297852,0.318914,1.496493,0.001101,0.000512,0.000986,0.001329,0.002458,0.003342,0.000569,0.002751,0.005967,1.365682,1.552047,1.4677,1.306842,1.117581,lev15,724,SERC,38.888901,-76.555795,36.5,55.176878,1.747606,20.9,352.460794,0.428249,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 20:37:55,96,96.859664,0.052424,0.08094,0.097092,0.13199,0.20197,0.246356,0.309061,0.334249,1.536755,0.000878,0.001177,0.001838,0.003341,0.004086,0.009794,0.00283,0.002292,0.015319,1.37342,1.554349,1.464467,1.328509,1.194001,lev15,724,SERC,38.888901,-76.555795,36.5,56.874167,1.825717,20.9,352.462992,0.428241,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 20:49:27,96,96.867674,0.053634,0.080319,0.097256,0.131785,0.200618,0.245544,0.303799,0.328935,1.562631,0.00122,0.000672,0.001595,0.001181,0.001973,0.00199,0.002958,0.004959,0.007573,1.363804,1.514537,1.457951,1.313225,1.142658,lev15,724,SERC,38.888901,-76.555795,36.5,58.992002,1.936008,20.7,352.465698,0.428231,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 20:53:21,96,96.870382,0.053485,0.080237,0.096527,0.131439,0.200175,0.244945,0.30607,0.331569,1.545239,0.000428,0.00056,0.001854,0.001872,0.003533,0.00335,0.005384,0.006299,0.008779,1.370809,1.550746,1.458579,1.322607,1.184183,lev15,724,SERC,38.888901,-76.555795,36.5,59.714377,1.97736,20.7,352.466613,0.428228,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 21:02:40,96,96.876852,0.055063,0.084245,0.101329,0.138082,0.213158,0.261624,0.326735,0.358049,1.533899,0.000179,0.000801,0.00065,0.001025,0.002593,0.002594,0.004605,0.006491,0.00944,1.398881,1.559494,1.498806,1.349037,1.224009,lev15,724,SERC,38.888901,-76.555795,36.5,61.451376,2.085783,20.9,352.468799,0.428219,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 21:12:19,96,96.883553,0.058182,0.088954,0.106704,0.146415,0.226686,0.278308,0.349689,0.388904,1.542417,0.000439,0.00059,0.000375,0.000556,0.003871,0.003606,0.009564,0.012319,0.011599,1.41354,1.583258,1.506815,1.36662,1.302265,lev15,724,SERC,38.888901,-76.555795,36.5,63.265554,2.214698,21.3,352.471064,0.428211,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 21:14:27,96,96.885035,0.058697,0.08933,0.106944,0.146789,0.227502,0.279137,0.348052,0.385229,1.530927,0.000767,0.000969,0.000298,0.001156,0.000616,0.002021,0.000407,0.000348,0.006402,1.415088,1.552365,1.508262,1.369084,1.254037,lev15,724,SERC,38.888901,-76.555795,36.5,63.668462,2.245821,21.4,352.471564,0.428209,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 21:19:27,96,96.888507,0.058662,0.089089,0.107699,0.148359,0.231187,0.283717,0.35508,0.394139,1.533493,0.000605,0.000591,0.001146,0.000943,0.001444,0.002138,0.001884,0.002176,0.014633,1.429634,1.56701,1.522459,1.385486,1.279398,lev15,724,SERC,38.888901,-76.555795,36.5,64.615165,2.322947,21.3,352.472737,0.428205,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 21:22:00,96,96.890278,0.058496,0.088616,0.107194,0.14756,0.230185,0.282094,0.355348,0.395943,1.533955,0.000414,0.000393,0.000344,0.001008,0.001935,0.001893,0.005217,0.005977,0.008283,1.429019,1.586369,1.522438,1.386219,1.319318,lev15,724,SERC,38.888901,-76.555795,36.5,65.0992,2.364703,21.3,352.473336,0.428203,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 21:24:27,96,96.891979,0.058689,0.089568,0.108017,0.149377,0.233102,0.285488,0.358378,0.399193,1.550792,0.000171,0.00027,0.000641,0.001402,0.00236,0.00321,0.003624,0.003961,0.001187,1.435054,1.571129,1.522113,1.394943,1.304275,lev15,724,SERC,38.888901,-76.555795,36.5,65.564983,2.40648,21.3,352.473911,0.4282,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 21:29:27,96,96.895451,0.058096,0.088654,0.107726,0.149697,0.234232,0.287714,0.361253,0.403798,1.546966,0.000768,0.000788,0.000361,0.001222,0.002288,0.002745,0.003975,0.005173,0.00829,1.44946,1.582375,1.534644,1.408451,1.317871,lev15,724,SERC,38.888901,-76.555795,36.5,66.517643,2.497186,21.0,352.475084,0.428196,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 21:32:31,96,96.897581,0.057763,0.08824,0.106539,0.147415,0.229574,0.281448,0.350402,0.391063,1.546395,0.000595,0.001136,0.001181,0.001822,0.005073,0.006375,0.007099,0.008036,0.009152,1.433348,1.543773,1.518898,1.392167,1.27827,lev15,724,SERC,38.888901,-76.555795,36.5,67.10323,2.556746,21.0,352.475803,0.428193,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 21:39:27,96,96.902396,0.057744,0.087644,0.10556,0.145646,0.226007,0.276341,0.344752,0.385359,1.530834,0.000119,0.000177,0.000419,0.000962,0.000225,0.002404,0.002462,0.003607,0.007136,1.42035,1.542061,1.504661,1.380513,1.292213,lev15,724,SERC,38.888901,-76.555795,36.5,68.430416,2.70384,20.9,352.47743,0.428187,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 21:41:25,96,96.903762,0.057777,0.08781,0.105306,0.144818,0.225129,0.274429,0.344091,0.384157,1.532279,0.000944,0.000528,0.000536,0.00143,0.001767,0.003091,0.002025,0.001584,0.012968,1.41577,1.550032,1.503355,1.378078,1.307929,lev15,724,SERC,38.888901,-76.555795,36.5,68.807626,2.749033,21.1,352.477892,0.428186,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 21:44:27,96,96.905868,0.058376,0.088473,0.105778,0.1455,0.225948,0.275471,0.344542,0.386025,1.525522,0.000329,0.001039,0.001803,0.003573,0.007444,0.009116,0.011356,0.011787,0.009511,1.414374,1.541312,1.500948,1.376496,1.310937,lev15,724,SERC,38.888901,-76.555795,36.5,69.390011,2.822069,21.1,352.478604,0.428183,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 21:48:56,96,96.908981,0.058211,0.088836,0.106788,0.148042,0.23186,0.284162,0.357891,0.403632,1.509652,0.000355,0.000269,0.000778,0.001001,0.002116,0.003114,0.004545,0.006844,0.011181,1.445478,1.585913,1.532683,1.406032,1.362822,lev15,724,SERC,38.888901,-76.555795,36.5,70.251985,2.938078,21.0,352.479656,0.428179,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 21:58:14,96,96.91544,0.058376,0.089328,0.107017,0.148495,0.232926,0.284864,0.359385,0.406619,1.505375,0.000236,0.000907,0.000863,0.002244,0.004791,0.006297,0.009582,0.011813,0.007342,1.447033,1.584744,1.532471,1.410463,1.381332,lev15,724,SERC,38.888901,-76.555795,36.5,72.044101,3.214729,21.2,352.481838,0.428171,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 22:13:48,96,96.92625,0.060234,0.093002,0.112041,0.157885,0.251609,0.308584,0.39032,0.447485,1.507577,0.000774,0.000324,0.000633,0.001063,0.002683,0.003963,0.003813,0.007071,0.009402,1.498478,1.604476,1.578157,1.466979,1.439875,lev15,724,SERC,38.888901,-76.555795,36.5,75.051756,3.825408,20.5,352.48549,0.428157,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 22:15:46,96,96.927616,0.060156,0.09342,0.112478,0.159282,0.254423,0.312318,0.395789,0.452947,1.510389,0.001136,0.00141,0.001858,0.00275,0.004021,0.006349,0.005209,0.006079,0.005625,1.510077,1.614754,1.585785,1.479909,1.44093,lev15,724,SERC,38.888901,-76.555795,36.5,75.43211,3.9201,20.5,352.485952,0.428156,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 22:25:24,96,96.934306,0.060501,0.093189,0.111335,0.156037,0.247164,0.301923,0.381392,0.440144,1.493564,0.000688,0.000823,0.001126,0.002259,0.004672,0.005522,0.010845,0.016618,0.010581,1.476205,1.585353,1.555067,1.446172,1.458701,lev15,724,SERC,38.888901,-76.555795,36.5,77.295262,4.462444,20.3,352.488212,0.428147,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 22:29:26,96,96.937106,0.061385,0.094286,0.112747,0.157911,0.249311,0.304374,0.384228,0.444367,1.492548,0.000298,0.000882,0.000707,0.001199,0.003303,0.003658,0.006205,0.005288,0.009033,1.46894,1.580816,1.54563,1.438911,1.4638,lev15,724,SERC,38.888901,-76.555795,36.5,78.074999,4.737185,20.1,352.489159,0.428144,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 22:31:23,96,96.938461,0.061431,0.094392,0.112693,0.157608,0.248962,0.303614,0.385861,0.451037,1.497327,0.00105,0.001712,0.001764,0.002753,0.005145,0.006768,0.008548,0.011635,0.001251,1.466719,1.60215,1.544813,1.437345,1.529717,lev15,724,SERC,38.888901,-76.555795,36.5,78.451823,4.882486,20.1,352.489616,0.428142,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 22:34:26,96,96.940579,0.062275,0.096521,0.115603,0.163164,0.259798,0.31761,0.402387,0.469825,1.51058,0.000137,0.000471,0.000547,0.001345,0.002173,0.003075,0.002623,0.003925,0.007685,1.495561,1.599183,1.569779,1.468175,1.513073,lev15,724,SERC,38.888901,-76.555795,36.5,79.040937,5.12837,19.9,352.490332,0.428139,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 22:36:23,96,96.941933,0.061877,0.095811,0.114713,0.161909,0.257761,0.315085,0.398822,0.467742,1.508964,0.000572,0.000894,0.000876,0.001073,0.001989,0.003156,0.002994,0.007787,0.01858,1.495196,1.595365,1.569187,1.467921,1.525676,lev15,724,SERC,38.888901,-76.555795,36.5,79.417367,5.298817,19.9,352.490789,0.428138,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 22:39:26,96,96.944051,0.061728,0.095614,0.114576,0.161917,0.257685,0.314821,0.398465,0.472584,1.507274,0.000498,0.001141,0.001111,0.001907,0.003391,0.004623,0.007559,0.017089,0.00959,1.495656,1.593212,1.567263,1.469478,1.566318,lev15,724,SERC,38.888901,-76.555795,36.5,80.005728,5.588944,19.7,352.491505,0.428135,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 22:41:24,96,96.945417,0.061467,0.095552,0.114438,0.161962,0.258078,0.315464,0.399046,0.480437,1.504023,0.000156,0.000155,0.000308,0.000655,0.001138,0.001753,0.00032,0.024932,0.019703,1.500376,1.592872,1.57143,1.474379,1.618836,lev15,724,SERC,38.888901,-76.555795,36.5,80.384792,5.793092,19.7,352.491966,0.428133,10:05:2024,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-06 22:43:39,96,96.946979,0.061941,0.096323,0.115271,0.163549,0.261535,0.319781,0.40659,,1.508898,0.000446,0.000556,0.000906,0.001479,0.00356,0.004276,0.007735,,0.00387,1.510252,1.613106,1.581009,1.48537,1.625903,lev15,724,SERC,38.888901,-76.555795,36.5,80.81811,6.045218,19.6,352.492494,0.428131,10:05:2024,8,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,,0.9377
SERC,2021-04-07 11:30:27,97,97.479479,0.103679,0.13887,0.158169,0.211798,0.318515,0.379347,0.468207,,1.545735,0.01283,0.009226,0.01527,0.018164,0.022098,0.020642,0.028747,,0.149205,1.296568,1.408551,1.374202,1.269765,1.424784,lev15,724,SERC,38.888901,-76.555795,36.5,81.205555,6.289615,12.3,352.672418,0.427461,18:06:2023,8,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,,0.9377
SERC,2021-04-07 12:34:10,97,97.523727,0.057425,0.087168,0.103778,0.146214,0.230582,0.279442,0.353102,0.401316,1.587669,0.000247,0.000255,0.00025,0.000634,0.003282,0.002186,0.004594,0.003156,0.012847,1.466735,1.55835,1.528498,1.447232,1.404115,lev15,724,SERC,38.888901,-76.555795,36.5,68.885313,2.758542,15.4,352.687369,0.427406,18:06:2023,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-07 12:36:07,97,97.525081,0.057262,0.08704,0.103524,0.14544,0.228108,0.277225,0.349557,0.399702,1.588503,0.000201,0.000477,0.000502,0.000727,0.003394,0.002458,0.005465,0.002767,0.000519,1.456442,1.560397,1.520031,1.432064,1.417737,lev15,724,SERC,38.888901,-76.555795,36.5,68.51028,2.713275,15.7,352.687827,0.427404,18:06:2023,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-07 12:44:10,97,97.530671,0.056492,0.084943,0.101024,0.141238,0.223163,0.269623,0.341858,0.384415,1.606555,0.000379,0.000249,0.000455,0.000364,0.000594,0.000859,0.001821,0.002209,0.006411,1.456433,1.560213,1.527448,1.437218,1.37882,lev15,724,SERC,38.888901,-76.555795,36.5,66.965346,2.542446,16.3,352.689716,0.427397,18:06:2023,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-07 12:49:15,97,97.534201,0.056143,0.084451,0.099468,0.13871,0.218583,0.26375,0.334613,0.375181,1.615837,0.000733,0.000581,0.000697,0.000566,0.000827,0.00115,0.002295,0.002971,0.00565,1.446934,1.557903,1.518155,1.427782,1.370666,lev15,724,SERC,38.888901,-76.555795,36.5,65.99283,2.446311,17.0,352.690908,0.427392,18:06:2023,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
SERC,2021-04-07 12:55:29,97,97.53853,0.056479,0.084658,0.100377,0.140206,0.221105,0.26719,0.33991,0.380995,1.639851,0.000439,0.000265,0.000237,0.000257,0.000838,0.000662,0.000647,0.002296,0.01177,1.452046,1.573471,1.522926,1.432027,1.38048,lev15,724,SERC,38.888901,-76.555795,36.5,64.804013,2.339043,17.7,352.692371,0.427387,18:06:2023,9,1.6415,1.0194,0.8697,0.6742,0.5005,0.4413,0.3807,0.3404,0.9377
